,delamare,wonder,tapie,testut,ministre,philippe,macron,lemmy,mouratov,poutine,navalny,cayla,helen,nick,pialoux,bourdin,attal,christ,sanhedrin,wargon,emmanuelle,raoult,breton,lacoste,loukachenko,glaz,zemmour,petain,laval,oberg,himmler,habib,netanyahou,bibi,shek,hollande,bruno,bhl,valls,corinne,samy,johanna,zabel,vernochet,journal,gantois,rigault,bertrand,bronner,frachon,tardy,xi,rahmon,igounet,cluzet,sankara,traore,jinping,xiaoping,mao,soral,sancery,durrant,tomasini,pen,bardella,dsk,strausskahn,gollnisch,orban,buisson,drahi,goldnadel,marine,cukierman,menard,sarkozy,nadler,madar,poussard,gave,tavernost,nuland,ryabkov,prezidenta,kozak,jakubowicz,jaku,praud,peguy,kadhafi,mbeko,toussaint,jesus,arnault,briens,dieudonne,hindi,vizio,ryssen,bannon,trump,zuckerberg,cameron,biden,chevallier,antoine,rte,bougle,washington,erdogan,maiga,cazeneuve,fenech,gillery,abaaoud,charles,fauvergue,beneux,portes,lhomme,marchand,greta,julien,belliot,celine,darbois,viguier,melenchon,guedj,hidalgo,anne,veran,buzyn,veil,laurence,beaugrand,moix,naulleau,aphatie,ruquier,ratier,bouchet,mitterrand,bianco,rocard,matignon,chirac,giscard,gaudin,epstein,blanquer,castex,molina,saoud,elmaleh,rivarol,villiers,onfray,michea,hippocrate,olivennes,benjamin,travers,victoire,yseult,legrand,gregoire,bigard,vidal,sheila,loana,hanouna,jordana,nagui,covid,halter,lejeune,platon,guyenot,mccain,pannierrunacher,assa,barack,samuel,brown,bach,delepine,korsia,francois,satan,ferguson,hatchett,kherfi,devillers,pascot,merkel,louvin,matzneff,springora,weinstein,cohnbendit,rocco,alexandre,borrell,elizeon,moreno,thoen,berry,kouchner,jolivet,cesar,dupond,gaccio,lagarde,simonnet,garnier,schwab,bouamama,bouteldja,saiddou,trudeau,solere,darmanin,reynouard,vincent,halimi,ihuellou,hurmic,benalla,thunberg,thatcher,obama,karim,gorius,basset,madeleine,vogel,anais,reconfiner,clement,guaido,delfraissy,bollore,grimaud,gaillard,gerald,baffie,jeanmarie,johnson,mendes,gandhi,robin,mercier,piera,merlin,raphael,sonia,fusaro,gramsci,benoist,preve,maisto,cecilia,ling,trotski,chavez,achcar,yannick,taddei,duhamel,vicherat,descoings,bacquet,delanoe,drucker,cymes,susi,knafo,lambert,hulot,belattar,yassine,darvor,ppda,namias,thimoreau,laville,benzema,valbuena,barres,maurras,zola,lauder,pfeffer,todd,fourier,drumont,proudhon,rothschild,jadot,hygee,alburhan,feltman,cassandre,lecointre,daillet,montagner,plenel,rugy,fauci,garrido,asselineau,aubry,bernalicis,encel,apolline,simmons,blinken,cohen,lemaitre,schroder,fillon,meurice,charline,dolto,posternak,lapierre,magneto,thuillier,descartes,rabelais,morandini,bouteille,coluche,desproges,judas,langlois,noriega,harari,mike,raissi,ahmadinejad,schuman,gaulle,bainville,finkielkraut,herzl,enderlin,begin,schneerson,bennett,walt,rosencher,pernoo,touvron,dizier,rivasi,lalanne,salomon,henrioncaude,kahn,henrion,serge,bouffard,moualek,keller,fourest,verdez,nono,alexis,klarsfeld,corbiere,chouard,pecresse,cedric,chalencon,storti,camelia,enthoven,diallo,rokhaya,laughland,zelensky,slotkin,morillot,floyd,madoff,fontaine,abraham,ardisson,cyril,schiappa,boustany,balzac,soljenitsyne,bensussan,monsieur,mabrouk,elisabeth,close,glenn,portolano,ghislaine,deby,idriss,petrov,napoleon,houellebecq,blet,wittenberg,schmitt,blachier,barbara,lellouche,pandemie,stone,belkacem,guilluy,prophete,fourniret,notredame,assange,duclert,habyarimana,hutu,pyatt,lugan,seydi,sojli,bocuse,michelin,darc,fristot,houlie,brzezinski,brague,markus,harendt,marschall,voltaire,robespierre,taubira,sandrine,august,reichstadt,obrador,fabius,gos,lajoye,bekwa,mandembo,foucault,casasnovas,fleury,perronne,claire,usul,calvi,migeon,lemoine,dutroux,dupondmoretti,hallyday,andruet,polanski,ferrari,khmelnitski,chevchenko,ducournau,segers,charon,gurfinkiel,estrosi,alaphilippe,conrad,barkhane,wagner,kepel,kieny,escada,lilti,belmondo,pasteur,peretti,gerbi,sackler,ciotti,meyer,pigasse,cossette,levasseur,larocque,obomsawin,regnier,polony,damien,rodrigues,officiel,afoua,saleh,massoud,unz,abdeslam,elassad,soleimani,mikati,arthur,scholz,staline,klaus,begaudeau,seligman,beauvau,rumsfeld,guillaume,jacquadit,frederic,jeanluc,nietzsche,herrou,pulvar,tavernier,erner,melville,kubrick,fra,bouhafs,brakni,anthony,bitane,albrecht,uniter,greensill,djebbari,newsguard,labbe,sylvain,douguine,sabra,kilo,montbrial,graziani,gainsbourg,tanguy,chelli,corre,prudhomme,thierry,kafka,rosiers,klimt,bachelot,stiegler,ruffin,haas,magufuli,mauricette,booba,messiha,corcuff,zero,huxley,bergoglio,boutry,neymar,masiero,youssoupha,deschamps,ismay,abbas,acrimed,tristan,joffrin,benedetti,smolar,olivier,cardoze,halioua,faurisson,professeur,samson,kersten,gallou,bayrou,kassovitz,fromet,ernotte,ivermectine,tedros,griveaux,hirsch,mireille,jeanpierre,rousseau,florian,leonarda,aurelien,france,clinton,larosiere,patricia,bolsonaro,greene,pelosi,nixon,powell,dupontaignan,leclercq,mesdames,benichou,fischetti,trewby,ghali,london,lopez,beaune,kalifat,sarfati,beltra,collard,attendu,reporterre,savary,koffler,vapaspike,jackson,cyrulnik,neuhoff,sintes,porcher,thomas,ducros,salvini,mcafee,gueant,dachez,maxwell,alessi,valoche,cattigan,henderson,fleck,taylor,sinclair,fischer,blanchard,cacquerayvalmenier,bourgeois,violletleduc,maxit,schneider,haziza,lecur,heiko,ikeme,aberkane,mengele,meyssan,fourquet,baker,churchill,audiard,modiano,kinsey,oudet,jacquemain,juliette,soerensen,castaner,dorcel,salame,popper,nolwen,azergui,cognet,hussein,conesa,ayad,hocke,albaghdadi,couriol,sifaoui,gontier,bouteflika,piketty,ligonnes,bailey,bellamy,pasqua,montebourg,saporta,lavernhe,vigneaux,renson,domenach,kotarac,rozes,ressiguier,ghozlan,knobel,loiseau,letellier,lancelot,sceaux,belloubet,vermeren,ferrante,raja,conversano,markovic,beatrice,lefebvre,bathily,coulibaly,lassana,mohammed,brossat,lombard,lebourg,gastambide,jeanyves,besancenot,hovaghian,serpouhi,rougemont,novalis,kierkegaard,enide,isis,madonna,guenole,adrien,brigitte,kauffmann,arfi,jeanmichel,villepin,dettinger,lagerfeld,justine,bechade,alzheimer,steven,spielberg,milchan,elois,aymeric,shueibi,bouttier,ramadan,nasrallah,snowden,nicolle,videos,chabloz,konbini,jeffrey,aniela,whitfield,lticia,meuse,burke,ahmadou,vanessa,clapier,kravis,ecalle,ouattara,touil,sisley,doriot,arafat,beigbeder,perrault,luce,meriguet,ozon,khomeini,mounk,marleau,revert,wikileaks,crepuscule,mouton,teixeira,colombies,berthet,sebesi,marielle,calmos,giesbert,mujica,quatremer,poullennec,bakounine,network,touraine,copycomic,collomb,malvaes,wauquiez,anneelisabeth,nemmouche,mahomet,ribery,poitiers,andrieux,mouraud,destaing,usmani,rhazoui,morgane,cantat,mahjoubi,tribalat,anquetil,poulidor,molmy,donald,rohani,wright,lelandais,bigot,sokolov,dubosc,aiphan,dujardin,valentine,ndiaye,kharief,atzmon,chiche,joseph,tsurkov,choigou,tomer,szafran,poirot,noiriel,general,bourdillon,stivala,bardeche,thuram,spire,pauleemma,berruyer,goebbels,isabelle,balkany,beljanski,pereira,rauwolfia,jospin,juncker,youssef,kuzmanovic,thomson,balladur,saussure,gluxi,mestre,xiaobo,antisemitisme,askolovitch,turchi,mattis,lavrov,moscovici,smith,filaret,bartolome,epiphanius,rackete,fernandez,alyot,villani,benji,semenyaka,dontsov,yaroch,benomar,mossadegh,benelhadj,leonetticlaeys,kennedy,lindbergh,monguillot,mathieu,pavlenski,careme,ulrich,leyne,landru,badinter,holeindre,nabilla,ncov,burgat,bensaid,cremieux,necker,cruz,bristielle,giuliani,shapiro,kerrouche,mcenany,okeefe,hannity,reiser,maradona,diego,reagan,fayette,labrune,secretin,hmaid,dominici,pinconcharlot,toledo,jugnot,beghal,panamza,bailleul,farrow,oppenheim,sciorra,harvey,kouachi,khamenei,azibert,chouviat,dufoix,cormand,limonov,bonaparte,devedjian,stahl,fatima,devecchio,clavreul,kadyrov,perret,jovanovic,elkrief,reconciliation,willem,colbert,rottner,souvorov,raspail,laffont,behanzin,rajsfus,haski,auziere,muselier,chambremartin,remord,artsakh,toubiana,rockefeller,weizmann,bricmont,ratzinger,cherif,geoff,duflo,montgolfier,judith,roosevelt,kabuga,interahamwe,goasguen,pieczenik,yates,echon,barresinoussi,castelnau,sihamedi,damaisin,bonneau
macron,3,0,5,2,2,19,388,6,1,10,0,4,1,6,0,1,36,5,0,3,1,8,4,1,0,2,51,1,1,3,2,7,9,2,3,7,2,12,6,0,2,0,3,0,0,0,2,3,0,4,0,11,3,0,0,0,4,1,0,4,31,2,0,0,36,7,2,0,1,7,2,4,5,10,2,5,30,2,3,6,3,1,2,0,18,1,2,2,4,1,0,0,1,2,1,0,4,5,1,0,2,27,0,1,4,0,0,0,1,3,3,5,0,1,2,0,0,0,0,1,1,2,0,2,0,3,1,2,20,0,3,1,4,1,1,2,1,7,0,2,2,6,1,13,9,3,2,5,1,1,7,1,6,1,2,1,5,4,7,4,0,0,0,1,0,0,1,0,4,1,0,0,3,0,0,4,2,0,1,0,3,0,3,1,4,0,4,1,0,1,1,1,0,1,1,1,5,3,0,0,1,3,2,1,0,0,0,0,1,1,0,3,3,1,1,0,2,1,0,0,0,1,0,3,0,0,1,0,0,5,1,3,2,1,1,0,1,1,1,0,2,2,0,3,2,1,2,0,0,3,0,0,2,1,1,1,0,1,0,0,1,0,1,1,9,0,2,0,0,1,3,1,1,2,1,2,1,0,1,0,0,0,1,0,0,0,0,0,2,0,2,2,4,2,2,2,1,2,2,1,1,0,0,0,1,0,0,0,1,0,2,1,1,2,1,1,1,0,0,3,1,0,1,0,4,0,0,0,0,0,0,0,1,0,2,0,4,0,0,3,1,1,0,0,8,0,2,0,0,1,0,0,0,0,0,1,0,0,0,3,0,1,0,4,0,1,4,0,0,1,0,0,2,2,3,0,0,1,1,0,1,0,0,0,0,1,1,0,0,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,2,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,4,0,0,0,0,1,0,0,3,0,0,1,0,3,0,0,0,0,0,1,0,2,0,0,0,0,1,4,0,0,1,1,0,0,2,0,1,2,2,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,2,1,0,0,0,2,1,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,3,0,0,0,0,0,2,0,8,2,0,0,0,0,1,0,0,0,1,0,0,0,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,1,0,1,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,4,0,0,0,0,0,3,1,0,0,0,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,3,1,0,0,0,0,3,2,1,0,0,0,0,0,0,1,0,10,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1,0,0,1,1,0,4,0,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,2,1,0,2,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
poutine,0,1,0,0,2,0,16,3,1,56,5,1,1,0,0,0,2,2,0,2,0,0,1,0,3,1,5,0,1,0,2,0,9,0,0,0,0,7,0,1,1,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,1,0,4,5,0,0,0,4,0,0,0,0,4,1,0,2,3,1,0,3,1,2,0,0,0,4,1,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29,2,0,20,0,1,1,0,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,4,1,2,1,6,2,0,1,1,0,0,0,0,0,1,1,0,0,0,4,0,0,1,0,0,0,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,3,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,2,1,1,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,2,1,0,0,0,0,0,2,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
zemmour,3,0,0,0,1,6,42,8,0,4,0,0,1,1,0,42,12,2,1,0,0,1,1,0,0,0,219,0,0,0,0,0,6,0,0,0,0,14,1,1,2,0,0,41,41,41,1,1,0,1,0,5,3,0,0,0,4,0,0,4,31,0,0,0,33,3,0,0,3,5,3,5,8,5,2,5,17,2,2,3,3,1,0,0,2,0,3,3,7,1,0,0,0,0,2,1,8,9,2,0,0,5,0,0,2,0,1,0,0,0,0,2,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,13,1,0,0,0,0,1,0,0,4,7,2,1,0,0,2,3,1,0,1,0,0,2,0,1,0,0,1,6,3,11,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,3,0,0,0,2,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2,2,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,2,1,2,1,0,2,1,0,0,0,0,0,0,0,3,1,2,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,4,0,0,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,7,1,6,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,2,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,2,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bhl,0,0,0,0,1,1,12,10,0,7,0,0,3,0,0,1,9,1,0,1,1,5,0,0,0,0,23,0,0,1,1,0,4,0,0,0,1,59,2,0,2,1,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,17,0,0,0,5,0,1,0,0,2,0,1,3,0,0,0,8,1,0,0,1,0,1,0,1,0,2,1,3,1,0,0,0,0,1,0,3,2,0,0,0,4,0,0,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,3,0,0,1,1,0,14,2,0,3,0,0,4,0,1,0,0,0,0,2,0,0,1,0,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,3,0,0,1,0,0,0,1,1,2,3,0,0,1,3,0,0,0,0,0,0,0,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,1,3,1,0,0,0,1,2,0,1,0,0,0,0,0,2,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,5,1,7,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
